Time (s)	Fret_1	Idl_1	Donor_1	Acceptor_1
8.835000e+01	0	0	1.034951e+01	-3.579114e+00	
8.840000e+01	0	0	4.825962e+00	-1.105082e+01	
8.845000e+01	0	0	1.532831e+00	-2.281978e+00	
8.850000e+01	0	0	1.225245e+01	-2.788499e+00	
8.855000e+01	0	0	3.120457e+00	7.259187e+00	
8.860000e+01	0	0	1.314548e+01	-2.417683e+00	
8.865000e+01	0	0	1.030306e+01	1.838609e-01	
8.870000e+01	0	0	-9.482747e+00	1.353513e+01	
8.875000e+01	0	0	-1.460595e+01	-2.659631e+00	
8.880000e+01	0	0	-1.498855e+01	-4.796281e+00	
8.885000e+01	0	0	1.516691e+01	3.628911e-02	
8.890000e+01	0	0	-7.178619e-01	1.740371e+01	
8.895000e+01	0	0	4.770294e+00	2.040189e+01	
89	0	0	-6.323583e+00	-2.303220e+00	
8.905000e+01	0	0	9.219563e+00	5.476956e+00	
8.910000e+01	0	0	5.097788e+00	1.412283e+01	
8.915000e+01	0	0	3.286354e+00	-6.197954e+00	
8.920000e+01	0	0	5.438977e+00	5.438858e+00	
8.925000e+01	0	0	-7.560215e+00	-7.716720e+00	
8.930000e+01	0	0	1.499066e+01	-2.735193e+00	
8.935000e+01	0	0	-2.892440e+00	-1.536963e+01	
8.940000e+01	0	0	2.027730e+01	-3.240395e+00	
8.945000e+01	0	0	8.043934e+00	-5.824493e+00	
8.950000e+01	0	0	-1.101551e+00	-2.730725e+00	
8.955000e+01	0	0	9.021022e+00	5.613941e+00	
8.960000e+01	0	0	-3.217807e+00	-7.216496e+00	
8.965000e+01	0	0	-5.003730e+00	-1.591288e+01	
8.970000e+01	0	0	1.593218e+01	-2.279382e+01	
8.975000e+01	0	0	-5.187293e+00	-1.077486e+01	
8.980000e+01	0	0	8.240150e+00	1.595922e+01	
8.985000e+01	0	0	1.401865e+01	1.745737e+01	
8.990000e+01	0	0	-1.351716e+01	-6.080037e+00	
8.995000e+01	0	0	-6.039738e+00	-3.807032e+00	
90	0	0	1.955366e+01	-4.949703e-01	
9.005000e+01	0	0	3.000924e-01	9.739451e+00	
9.010000e+01	0	0	-2.063900e+00	1.715072e+00	
9.015000e+01	0	0	-4.093127e+00	-8.549637e-02	
9.020000e+01	0	0	6.085630e+00	1.118673e+01	
9.025000e+01	0	0	-1.427692e+01	-2.080002e-01	
9.030000e+01	0	0	-8.265439e+00	-2.064466e+01	
9.035000e+01	0	0	3.217371e+01	1.774082e+00	
9.040000e+01	0	0	1.523765e+01	-1.245769e-01	
9.045000e+01	0	0	-2.285130e+00	2.162690e+01	
9.050000e+01	0	0	-7.104287e+00	-1.672545e+01	
9.055000e+01	0	0	-3.323918e+00	1.765536e+01	
9.060000e+01	0	0	2.730587e+00	9.312237e+00	
9.065000e+01	0	0	2.310320e+00	1.295433e+01	
9.070000e+01	0	0	-6.327278e+00	2.892710e+00	
9.075000e+01	0	0	-5.107414e+00	-1.273488e+01	
9.080000e+01	0	0	-1.445976e+01	-6.185533e+00	
9.085000e+01	0	0	-1.489929e+00	2.623549e+01	
9.090000e+01	0	0	1.540923e+01	-4.860199e+00	
9.095000e+01	0	0	-8.358829e+00	1.315259e+01	
91	0	0	-2.797866e+00	-2.113546e-01	
9.105000e+01	0	0	-9.817618e+00	-1.606374e+01	
9.110000e+01	0	0	8.398886e+00	1.764173e+00	
9.115000e+01	0	0	1.689385e+00	2.894970e+00	
9.120000e+01	0	0	1.252085e+01	5.251600e+00	
9.125000e+01	0	0	-1.562440e+01	7.568926e+00	
9.130000e+01	0	0	1.164584e+01	1.418313e+01	
9.135000e+01	0	0	-5.250276e+00	-5.814050e-02	
9.140000e+01	0	0	9.606663e+00	-1.184683e+01	
9.145000e+01	0	0	-3.404629e+00	2.293840e+01	
9.150000e+01	0	0	1.315237e+01	6.983495e+00	
9.155000e+01	0	0	-1.528180e+00	6.563946e+00	
9.160000e+01	0	0	7.170281e+00	3.485580e-01	
9.165000e+01	0	0	-7.494948e+00	1.338739e+01	
9.170000e+01	0	0	1.278712e+01	-8.839236e+00	
9.175000e+01	0	0	3.264035e+00	-1.539915e+01	
9.180000e+01	0	0	7.827489e+00	6.188808e+00	
9.185000e+01	0	0	-1.439827e+01	-1.156767e+01	
9.190000e+01	0	0	-2.947892e+00	3.772314e+00	
9.195000e+01	0	0	1.639431e+00	-7.737470e-01	
92	0	0	1.082073e+00	-3.914022e-01	
9.205000e+01	0	0	2.522220e+01	-2.107285e+00	
9.210000e+01	0	0	2.259772e+00	2.204616e+00	
9.215000e+01	0	0	4.448044e-02	6.794917e+00	
9.220000e+01	0	0	-1.178952e+01	-2.044524e+01	
9.225000e+01	0	0	-4.205687e+00	-5.456429e-01	
9.230000e+01	0	0	1.473527e+01	-1.753378e+01	
9.235000e+01	0	0	6.715713e-01	-1.547725e+01	
9.240000e+01	0	0	3.212194e+00	-4.931705e+00	
9.245000e+01	0	0	4.347304e+00	-4.219301e+00	
9.250000e+01	0	0	5.625475e+00	2.777199e+01	
9.255000e+01	0	0	2.584992e+01	4.845294e+00	
9.260000e+01	0	0	1.167117e+01	2.774274e+00	
9.265000e+01	0	0	4.153033e+00	-7.411847e+00	
9.270000e+01	0	0	4.397351e+00	3.612545e+00	
9.275000e+01	0	0	4.008864e+00	3.408444e+00	
9.280000e+01	0	0	7.381863e+00	-6.108311e+00	
9.285000e+01	0	0	1.055879e+01	-1.907942e+01	
9.290000e+01	0	0	5.072204e+00	1.149402e+00	
9.295000e+01	0	0	-9.292131e+00	-1.154519e+01	
93	0	0	2.146853e+01	-8.927422e+00	
9.305000e+01	0	0	1.055252e+01	-1.740089e+01	
9.310000e+01	0	0	2.763599e+00	-1.337875e+01	
9.315000e+01	0	0	-2.048685e+01	-5.286685e-01	
9.320000e+01	0	0	5.867630e+00	8.772082e-01	
9.325000e+01	0	0	4.017765e+00	1.299614e+01	
9.330000e+01	0	0	6.008423e+00	-7.742188e+00	
9.335000e+01	0	0	-1.959551e+01	-2.094078e+01	
9.340000e+01	0	0	-5.161256e+00	2.208985e+00	
9.345000e+01	0	0	7.388930e+00	5.773764e+00	
9.350000e+01	0	0	8.146579e+00	-3.926788e+00	
9.355000e+01	0	0	1.873513e+01	-9.189746e-01	
9.360000e+01	0	0	-1.301468e+00	1.940091e+01	
9.365000e+01	0	0	-7.995680e+00	-5.743250e+00	
9.370000e+01	0	0	-1.932219e-01	-1.992678e+01	
9.375000e+01	0	0	-1.635579e+01	1.728197e+01	
9.380000e+01	0	0	6.913604e+00	-1.078429e+01	
9.385000e+01	0	0	-8.592501e+00	-1.192214e+01	
9.390000e+01	0	0	6.555963e+00	-3.589802e+00	
9.395000e+01	0	0	-9.003509e+00	-1.966951e+01	
94	0	0	-3.398931e+00	-4.042060e+00	
9.405000e+01	0	0	7.947111e+00	1.040409e+01	
9.410000e+01	0	0	3.056914e+00	1.391304e+01	
9.415000e+01	0	0	-1.710382e-01	-5.259953e+00	
9.420000e+01	0	0	3.325171e+00	9.604909e+00	
9.425000e+01	0	0	-1.471616e+01	-4.530013e-01	
9.430000e+01	0	0	-1.363180e+01	-4.975708e+00	
9.435000e+01	0	0	-4.742736e+00	1.466620e+01	
9.440000e+01	0	0	5.992129e-01	-6.827919e+00	
9.445000e+01	0	0	-6.743159e+00	-2.214693e+01	
9.450000e+01	0	0	-1.564480e+01	-4.176323e+00	
9.455000e+01	0	0	9.883049e+00	-1.955958e+00	
9.460000e+01	0	0	-1.549148e+01	-3.959479e-01	
9.465000e+01	0	0	-1.007509e+01	-1.155820e+01	
9.470000e+01	0	0	-5.666504e+00	-5.484273e-01	
9.475000e+01	0	0	1.021722e+01	-1.876967e+00	
9.480000e+01	0	0	-1.957065e+01	2.220900e+01	
9.485000e+01	0	0	-1.750462e+01	2.993356e+00	
9.490000e+01	0	0	-1.452480e+01	-1.652811e-01	
9.495000e+01	0	0	-4.852581e+00	-8.860299e+00	
95	0	0	1.015338e+01	1.152214e+01	
9.505000e+01	0	0	-2.334909e+01	-6.719330e+00	
9.510000e+01	0	0	9.851245e+00	4.544803e+00	
9.515000e+01	0	0	-8.133618e+00	1.578336e+01	
9.520000e+01	0	0	4.030528e+00	-7.817478e+00	
9.525000e+01	0	0	-2.087382e+01	-5.319863e+00	
9.530000e+01	0	0	-9.638316e+00	-1.656536e+01	
9.535000e+01	0	0	5.349721e-02	-1.215170e+01	
9.540000e+01	0	0	-6.421147e+00	4.525609e+00	
9.545000e+01	0	0	1.739903e+01	-3.013904e+00	
9.550000e+01	0	0	-3.127644e+01	-1.126330e+01	
9.555000e+01	0	0	4.807483e+00	2.826350e+00	
9.560000e+01	0	0	-5.919685e+00	1.057259e+01	
9.565000e+01	0	0	6.712235e+00	2.339560e+01	
9.570000e+01	0	0	8.778505e+00	4.446351e+00	
9.575000e+01	0	0	-1.590662e+01	1.243368e+01	
9.580000e+01	0	0	-5.275101e+00	-1.198169e+00	
9.585000e+01	0	0	-4.587656e+00	-1.182494e+01	
9.590000e+01	0	0	6.426510e+00	1.783956e+00	
9.595000e+01	0	0	-1.182077e+01	2.848542e+01	
96	0	0	2.105646e+01	-4.269289e+00	
9.605000e+01	0	0	1.803075e-01	1.349655e+00	
9.610000e+01	0	0	3.474104e+00	-5.233109e+00	
9.615000e+01	0	0	1.140967e+00	-2.764422e+01	
9.620000e+01	0	0	-2.741492e+00	-3.896035e+00	
9.625000e+01	0	0	-4.864257e+00	-6.290343e+00	
9.630000e+01	0	0	-8.568467e+00	2.878291e+00	
9.635000e+01	0	0	-7.898657e+00	-2.272253e+00	
9.640000e+01	0	0	2.037257e+00	1.110688e+01	
9.645000e+01	0	0	1.297215e+01	-2.057687e+00	
9.650000e+01	0	0	-2.272823e+01	-1.844904e+00	
9.655000e+01	0	0	-1.516376e+00	-2.348379e+01	
9.660000e+01	0	0	-2.785746e+00	-2.889047e-02	
9.665000e+01	0	0	-1.525431e+01	-5.799633e-01	
9.670000e+01	0	0	-1.449040e+01	1.609062e+01	
9.675000e+01	0	0	-9.620085e-01	-1.245436e+01	
9.680000e+01	0	0	-3.427527e+00	1.361672e+00	
9.685000e+01	0	0	-4.512877e+00	1.049987e+01	
9.690000e+01	0	0	5.416478e+00	-5.532886e+00	
9.695000e+01	0	0	3.254793e+00	-6.679196e+00	
97	0	0	-2.549320e+00	1.843216e+01	
9.705000e+01	0	0	-7.661248e+00	-6.554611e+00	
9.710000e+01	0	0	-9.870052e+00	-1.937848e+01	
9.715000e+01	0	0	-1.866745e+00	1.861765e+01	
9.720000e+01	0	0	-4.648352e+00	5.464863e+00	
9.725000e+01	0	0	-4.927792e+00	-3.483009e+00	
9.730000e+01	0	0	-3.438528e+00	-1.872345e+00	
9.735000e+01	0	0	-1.118428e+01	-2.146032e-01	
9.740000e+01	0	0	-9.523682e+00	-4.877453e+00	
9.745000e+01	0	0	-1.050543e+01	6.346112e+00	
9.750000e+01	0	0	8.172933e-01	1.179232e+01	
9.755000e+01	0	0	1.358283e+01	7.010900e-02	
9.760000e+01	0	0	1.968984e+01	-3.472984e+00	
9.765000e+01	0	0	6.742781e+00	3.936237e+00	
9.770000e+01	0	0	-2.161129e+01	-5.676093e+00	
9.775000e+01	0	0	-1.446078e+01	1.034280e+00	
9.780000e+01	0	0	3.845787e+00	-1.566306e+01	
9.785000e+01	0	0	-7.892402e+00	4.597733e+00	
9.790000e+01	0	0	8.167166e+00	8.915141e+00	
9.795000e+01	0	0	2.816730e+00	1.483074e+01	
98	0	0	9.618053e+00	1.755581e+01	
9.805000e+01	0	0	2.353984e+00	7.844013e+00	
9.810000e+01	0	0	1.607645e+01	1.771461e+01	
9.815000e+01	0	0	-1.225615e+01	9.201447e+00	
9.820000e+01	0	0	1.489149e+01	6.811283e+00	
9.825000e+01	0	0	-4.013998e+00	-1.487496e+00	
9.830000e+01	0	0	1.685420e+01	1.038880e+00	
9.835000e+01	0	0	-1.533135e+01	-8.076528e+00	
9.840000e+01	0	0	8.090816e+00	-1.511847e+01	
9.845000e+01	0	0	-1.074906e+01	2.271265e+00	
9.850000e+01	0	0	-1.432110e+01	1.333031e+01	
9.855000e+01	0	0	-7.003760e+00	-4.259676e+00	
9.860000e+01	0	0	-7.738176e+00	1.838039e+01	
9.865000e+01	0	0	-4.464494e+00	-1.211793e+00	
9.870000e+01	0	0	8.546401e+00	-2.248828e+00	
9.875000e+01	0	0	-2.191493e+00	1.504786e+01	
9.880000e+01	0	0	9.562551e+00	2.447091e+00	
9.885000e+01	0	0	1.277475e+01	7.975051e+00	
9.890000e+01	0	0	-6.331841e+00	-4.131324e+00	
9.895000e+01	0	0	1.140649e+01	1.423716e+00	
99	0	0	-1.578020e+01	8.062862e+00	
9.905000e+01	0	0	-1.436057e+01	1.317128e+01	
9.910000e+01	0	0	-2.996209e+01	-3.263776e+00	
9.915000e+01	0	0	-2.853056e+00	-1.125380e+01	
9.920000e+01	0	0	1.544165e+01	2.090615e+01	
9.925000e+01	0	0	7.961695e+00	1.442057e+01	
9.930000e+01	0	0	-3.300763e-01	7.761322e+00	
9.935000e+01	0	0	-4.936763e+00	1.452738e+01	
9.940000e+01	0	0	8.699264e+00	-3.628362e+00	
9.945000e+01	0	0	-7.171476e+00	-1.241729e+01	
9.950000e+01	0	0	-6.802300e+00	4.191062e+00	
9.955000e+01	0	0	1.998313e+01	7.412723e+00	
9.960000e+01	0	0	-1.247739e+01	-1.560598e+01	
9.965000e+01	0	0	1.419581e+01	1.602164e+00	
9.970000e+01	0	0	-6.784526e+00	-9.272262e-01	
9.975000e+01	0	0	-1.877938e+01	-5.176452e+00	
9.980000e+01	0	0	1.647485e+01	1.307893e+01	
9.985000e+01	0	0	1.636174e+01	-6.178499e+00	
9.990000e+01	0	0	-3.281627e+01	-8.046685e+00	
9.995000e+01	0	0	1.838589e+01	-1.114269e+01	
