Time (s)	Fret_1	Idl_1	Donor_1	Acceptor_1	Fret_2	Idl_2	Donor_2	Acceptor_2	Fret_3	Idl_3	Donor_3	Acceptor_3	Fret_4	Idl_4	Donor_4	Acceptor_4	Fret_5	Idl_5	Donor_5	Acceptor_5	Fret_6	Idl_6	Donor_6	Acceptor_6	Fret_7	Idl_7	Donor_7	Acceptor_7	Fret_8	Idl_8	Donor_8	Acceptor_8	Fret_9	Idl_9	Donor_9	Acceptor_9	Fret_10	Idl_10	Donor_10	Acceptor_10	Fret_11	Idl_11	Donor_11	Acceptor_11	Fret_12	Idl_12	Donor_12	Acceptor_12	Fret_13	Idl_13	Donor_13	Acceptor_13	Fret_14	Idl_14	Donor_14	Acceptor_14	Fret_15	Idl_15	Donor_15	Acceptor_15	Fret_16	Idl_16	Donor_16	Acceptor_16	Fret_17	Idl_17	Donor_17	Acceptor_17	Fret_18	Idl_18	Donor_18	Acceptor_18	Fret_19	Idl_19	Donor_19	Acceptor_19	Fret_20	Idl_20	Donor_20	Acceptor_20	Fret_21	Idl_21	Donor_21	Acceptor_21	Fret_22	Idl_22	Donor_22	Acceptor_22	Fret_23	Idl_23	Donor_23	Acceptor_23	Fret_24	Idl_24	Donor_24	Acceptor_24	Fret_25	Idl_25	Donor_25	Acceptor_25	Fret_26	Idl_26	Donor_26	Acceptor_26
5.000000e-01	5.195259e-01	0	1.496991e+02	1.618663e+02	7.034316e-01	0	1.676907e+02	3.977463e+02	2.117799e-01	0	3.173413e+02	8.526366e+01	4.173695e-01	0	2.451660e+02	1.756255e+02	6.711717e-01	0	1.126140e+02	2.298566e+02	7.010256e-01	0	1.134585e+02	2.660340e+02	8.053247e-01	0	5.794991e+01	2.397248e+02	3.409247e-01	0	1.518103e+02	7.852803e+01	7.993891e-01	0	1.174286e+02	4.679265e+02	2.815562e-01	0	2.995098e+02	1.173771e+02	6.137664e-01	0	7.860123e+01	1.249057e+02	7.455941e-01	0	5.816347e+01	1.704613e+02	1.943368e-01	0	2.860852e+02	6.900759e+01	4.532829e-01	0	1.266744e+02	1.050257e+02	3.968065e-01	0	3.057465e+02	2.011331e+02	8.178083e-01	0	6.698213e+01	3.006643e+02	4.609081e-01	0	2.317705e+02	1.981571e+02	4.081658e-01	0	2.723160e+02	1.878062e+02	6.911082e-01	0	6.302660e+01	1.410144e+02	8.643426e-01	0	4.929140e+01	3.140607e+02	1.080794e+00	0	-2.287905e+01	3.060576e+02	8.560851e-01	0	3.894875e+01	2.316886e+02	6.292542e-01	0	1.853378e+02	3.145675e+02	1.796452e-01	0	3.377500e+02	7.396209e+01	4.041952e-01	0	2.197923e+02	1.491075e+02	4.408465e-01	0	1.471365e+02	1.160050e+02	
5.500000e-01	4.393371e-01	0	2.178363e+02	1.706972e+02	7.227381e-01	0	1.559260e+02	4.064521e+02	4.074253e-01	0	2.085178e+02	1.433666e+02	3.315302e-01	0	2.196758e+02	1.089491e+02	4.119360e-01	0	2.322219e+02	1.626703e+02	5.619699e-01	0	1.698311e+02	2.178845e+02	9.540154e-01	0	1.040089e+01	2.157812e+02	5.583264e-01	0	1.023005e+02	1.293197e+02	7.018971e-01	0	1.733110e+02	4.080687e+02	5.094391e-01	0	1.779412e+02	1.847889e+02	7.487522e-01	0	7.320908e+01	2.181729e+02	6.780828e-01	0	1.042419e+02	2.195740e+02	1.477714e-01	0	2.615754e+02	4.535563e+01	5.863405e-01	0	1.109882e+02	1.573198e+02	4.605323e-01	0	2.454523e+02	2.095375e+02	6.973814e-01	0	1.037468e+02	2.390835e+02	4.151568e-01	0	2.832411e+02	2.010615e+02	8.232891e-01	0	9.241410e+01	4.305537e+02	7.731828e-01	0	6.057561e+01	2.064924e+02	6.848786e-01	0	1.277228e+02	2.775901e+02	1.008013e+00	0	-2.781013e+00	3.498248e+02	8.229264e-01	0	4.434090e+01	2.060685e+02	5.343191e-01	0	1.814162e+02	2.081558e+02	1.576659e-01	0	3.862794e+02	7.230278e+01	4.297344e-01	0	2.447923e+02	1.844678e+02	3.194547e-01	0	1.863521e+02	8.747554e+01	
6.000000e-01	4.938253e-01	0	1.511697e+02	1.474815e+02	7.408004e-01	0	1.549456e+02	4.428394e+02	1.801765e-01	0	3.153805e+02	6.931268e+01	3.749579e-01	0	2.137934e+02	1.282530e+02	2.502788e-01	0	2.733984e+02	9.126836e+01	5.811158e-01	0	1.374781e+02	1.907227e+02	7.642595e-01	0	6.726364e+01	2.180655e+02	4.027547e-01	0	2.091633e+02	1.410501e+02	8.152074e-01	0	9.487963e+01	4.185588e+02	4.004973e-01	0	2.627451e+02	1.755266e+02	7.437345e-01	0	6.291497e+01	1.825920e+02	8.005078e-01	0	5.669288e+01	2.274931e+02	2.591600e-01	0	2.287323e+02	8.001495e+01	5.591325e-01	0	1.350078e+02	1.712243e+02	4.416988e-01	0	2.542759e+02	2.011698e+02	6.571121e-01	0	1.370802e+02	2.627011e+02	5.072759e-01	0	2.842215e+02	2.926155e+02	7.888254e-01	0	1.051592e+02	3.928135e+02	6.995401e-01	0	6.890894e+01	1.604360e+02	7.808134e-01	0	8.654630e+01	3.083058e+02	9.932376e-01	0	2.120947e+00	3.115160e+02	8.129063e-01	0	5.218404e+01	2.267352e+02	7.015573e-01	0	1.505339e+02	3.538641e+02	8.794004e-02	0	4.686323e+02	4.518513e+01	2.836204e-01	0	2.271452e+02	8.992859e+01	4.487131e-01	0	1.240973e+02	1.010074e+02	
6.500000e-01	5.734476e-01	0	1.237187e+02	1.663247e+02	6.595442e-01	0	1.554358e+02	3.011164e+02	2.352990e-01	0	2.555766e+02	7.864111e+01	3.270826e-01	0	2.338915e+02	1.136868e+02	4.356565e-01	0	2.533003e+02	1.955404e+02	5.159932e-01	0	2.026742e+02	2.160683e+02	8.128622e-01	0	5.745971e+01	2.495851e+02	5.651835e-01	0	1.336731e+02	1.737511e+02	6.646962e-01	0	1.762522e+02	3.493971e+02	5.601179e-01	0	1.549020e+02	1.972423e+02	7.165272e-01	0	6.830712e+01	1.726582e+02	6.534290e-01	0	9.443797e+01	1.780544e+02	3.473575e-01	0	2.316735e+02	1.233042e+02	3.271820e-01	0	1.222627e+02	5.945464e+01	5.756459e-01	0	1.729033e+02	2.345473e+02	7.268655e-01	0	8.511938e+01	2.265198e+02	2.984428e-01	0	2.391235e+02	1.017233e+02	8.295383e-01	0	9.535528e+01	4.640390e+02	7.429305e-01	0	7.185012e+01	2.076468e+02	7.971488e-01	0	8.801688e+01	3.458817e+02	1.003980e+00	0	-1.310425e+00	3.305380e+02	8.487288e-01	0	5.708600e+01	3.202891e+02	6.232251e-01	0	1.422005e+02	2.352146e+02	1.765148e-01	0	3.960833e+02	8.490082e+01	4.274946e-01	0	2.751844e+02	2.054825e+02	4.284465e-01	0	1.520384e+02	1.139706e+02	
7.000000e-01	2.969746e-01	0	1.982285e+02	8.373642e+01	7.037184e-01	0	1.485731e+02	3.528860e+02	1.650238e-01	0	2.859688e+02	5.651856e+01	3.661971e-01	0	2.446758e+02	1.413682e+02	3.530384e-01	0	2.591827e+02	1.414326e+02	3.658458e-01	0	2.659095e+02	1.534041e+02	8.943318e-01	0	3.294991e+01	2.788743e+02	3.594777e-01	0	1.375946e+02	7.722166e+01	9.062639e-01	0	3.262474e+01	3.154241e+02	4.359764e-01	0	2.725490e+02	2.106737e+02	4.693860e-01	0	1.241895e+02	1.098592e+02	6.919287e-01	0	8.022229e+01	1.801794e+02	1.941064e-01	0	2.615754e+02	6.300269e+01	5.871627e-01	0	1.163803e+02	1.655233e+02	4.884217e-01	0	1.920210e+02	1.833292e+02	7.257673e-01	0	1.189429e+02	3.147869e+02	4.951398e-01	0	2.396137e+02	2.350002e+02	7.230062e-01	0	1.419239e+02	3.704483e+02	4.448758e-01	0	1.296933e+02	1.039360e+02	7.421039e-01	0	9.291885e+01	2.673769e+02	9.532593e-01	0	1.486605e+01	3.031875e+02	7.877008e-01	0	5.904679e+01	2.190832e+02	5.257905e-01	0	2.740633e+02	3.038739e+02	1.799307e-01	0	3.563774e+02	7.819247e+01	4.026599e-01	0	3.036158e+02	2.046639e+02	4.063385e-01	0	1.441953e+02	9.869613e+01	
7.500000e-01	5.375599e-01	0	1.624442e+02	1.888320e+02	6.850690e-01	0	1.951417e+02	4.244914e+02	1.633765e-01	0	3.134197e+02	6.120484e+01	4.777713e-01	0	1.912444e+02	1.749638e+02	6.269341e-01	0	1.513395e+02	2.543247e+02	4.975064e-01	0	1.860076e+02	1.841615e+02	8.905023e-01	0	3.344011e+01	2.719552e+02	3.506094e-01	0	1.660260e+02	8.963832e+01	6.767887e-01	0	1.806639e+02	3.783015e+02	5.037415e-01	0	2.137255e+02	2.169482e+02	5.431269e-01	0	1.418365e+02	1.686141e+02	6.874958e-01	0	7.483013e+01	1.646230e+02	1.435170e-01	0	2.444186e+02	4.095612e+01	4.394484e-01	0	1.428509e+02	1.119890e+02	5.079952e-01	0	2.336876e+02	2.412826e+02	6.005408e-01	0	1.557076e+02	2.340884e+02	5.600694e-01	0	1.778490e+02	2.264169e+02	7.046351e-01	0	1.507474e+02	3.596296e+02	5.810695e-01	0	1.434187e+02	1.989262e+02	8.233122e-01	0	8.164434e+01	3.804381e+02	9.502046e-01	0	1.437585e+01	2.743223e+02	6.822479e-01	0	9.139973e+01	1.962450e+02	7.015483e-01	0	1.358280e+02	3.192808e+02	1.672754e-01	0	3.524558e+02	7.080034e+01	4.200858e-01	0	2.369491e+02	1.716443e+02	4.591386e-01	0	1.628227e+02	1.382207e+02	
8.000000e-01	4.940713e-01	0	1.335226e+02	1.303933e+02	7.342649e-01	0	1.147495e+02	3.170698e+02	1.724285e-01	0	3.310668e+02	6.897934e+01	4.122880e-01	0	1.745778e+02	1.224687e+02	7.157245e-01	0	8.124150e+01	2.045429e+02	4.986742e-01	0	2.183605e+02	2.172056e+02	8.618624e-01	0	2.951854e+01	1.841709e+02	2.062427e-01	0	2.116142e+02	5.498392e+01	7.050683e-01	0	1.512522e+02	3.615858e+02	4.796678e-01	0	2.622549e+02	2.417595e+02	6.046479e-01	0	1.026208e+02	1.569474e+02	8.947023e-01	0	2.335954e+01	1.984833e+02	2.958783e-01	0	1.821637e+02	7.654681e+01	5.671927e-01	0	7.667443e+01	1.004816e+02	4.366768e-01	0	2.351582e+02	1.822899e+02	6.377800e-01	0	1.547272e+02	2.724364e+02	5.136851e-01	0	2.655941e+02	2.805419e+02	9.114752e-01	0	4.143370e+01	4.266125e+02	4.470185e-01	0	1.287129e+02	1.040487e+02	7.952998e-01	0	7.625218e+01	2.962543e+02	8.902104e-01	0	3.594448e+01	2.914498e+02	9.531842e-01	0	1.100757e+01	2.241175e+02	9.161751e-01	0	3.533780e+01	3.862293e+02	1.284016e-01	0	3.926519e+02	5.784445e+01	3.176681e-01	0	3.349883e+02	1.559580e+02	2.996440e-01	0	1.383129e+02	5.917652e+01	
8.500000e-01	4.026660e-01	0	2.511697e+02	1.693148e+02	7.960674e-01	0	1.157299e+02	4.517610e+02	1.867829e-01	0	1.840080e+02	4.226366e+01	4.613506e-01	0	2.123229e+02	1.818535e+02	4.007126e-01	0	2.116337e+02	1.415085e+02	4.181392e-01	0	1.918899e+02	1.378968e+02	8.097325e-01	0	6.579305e+01	2.799993e+02	2.845188e-01	0	1.728887e+02	6.875107e+01	7.447155e-01	0	1.135071e+02	3.311226e+02	3.949482e-01	0	2.475490e+02	1.615879e+02	7.801252e-01	0	4.820908e+01	1.710479e+02	6.392753e-01	0	1.169870e+02	2.073240e+02	2.685538e-01	0	2.449088e+02	8.991937e+01	5.903717e-01	0	7.275286e+01	1.048542e+02	4.926584e-01	0	2.410406e+02	2.340645e+02	7.178677e-01	0	8.904095e+01	2.265590e+02	4.271528e-01	0	2.469666e+02	1.841547e+02	7.848302e-01	0	1.095710e+02	3.996591e+02	5.173829e-01	0	1.071442e+02	1.148625e+02	7.143769e-01	0	1.218404e+02	3.047371e+02	9.536328e-01	0	1.829742e+01	3.763223e+02	8.089784e-01	0	4.336051e+01	1.836322e+02	6.515846e-01	0	1.642594e+02	3.071876e+02	2.010798e-01	0	3.250049e+02	8.180032e+01	3.723081e-01	0	2.697923e+02	1.600242e+02	2.926800e-01	0	2.569404e+02	1.063187e+02	
9.000000e-01	4.100416e-01	0	1.962677e+02	1.364129e+02	6.752711e-01	0	2.005339e+02	4.170085e+02	2.478016e-01	0	2.055766e+02	6.772444e+01	4.627790e-01	0	1.735974e+02	1.495422e+02	4.092881e-01	0	2.204572e+02	1.527488e+02	5.319663e-01	0	1.556154e+02	1.768723e+02	8.925883e-01	0	2.755775e+01	2.290042e+02	4.739224e-01	0	1.273005e+02	1.146800e+02	8.127461e-01	0	1.193894e+02	5.181912e+02	4.755159e-01	0	2.200980e+02	1.995487e+02	8.699554e-01	0	3.056203e+01	2.044498e+02	7.375327e-01	0	6.257523e+01	1.758363e+02	2.177348e-01	0	2.615754e+02	7.280661e+01	4.638726e-01	0	1.350078e+02	1.168125e+02	5.027052e-01	0	1.959425e+02	1.980743e+02	7.566968e-01	0	9.394292e+01	2.921717e+02	5.489514e-01	0	1.798097e+02	2.188385e+02	7.405536e-01	0	1.370219e+02	3.911100e+02	5.132114e-01	0	1.473403e+02	1.553379e+02	7.748467e-01	0	9.389924e+01	3.231465e+02	9.360870e-01	0	1.829742e+01	2.679890e+02	7.403577e-01	0	8.159582e+01	2.326666e+02	6.857178e-01	0	1.569064e+02	3.423469e+02	1.164147e-01	0	3.975539e+02	5.237875e+01	3.267004e-01	0	2.570472e+02	1.247252e+02	3.606178e-01	0	1.878227e+02	1.059339e+02	
9.500000e-01	4.726424e-01	0	1.717579e+02	1.539374e+02	7.961311e-01	0	1.069064e+02	4.174815e+02	1.750179e-01	0	3.227335e+02	6.846709e+01	3.358365e-01	0	2.446758e+02	1.237211e+02	3.379237e-01	0	2.988885e+02	1.525527e+02	5.881952e-01	0	1.713017e+02	2.446762e+02	7.535136e-01	0	7.118521e+01	2.176145e+02	3.125700e-01	0	1.650456e+02	7.504519e+01	7.515146e-01	0	1.282130e+02	3.877647e+02	4.731342e-01	0	2.151961e+02	1.932497e+02	6.117804e-01	0	1.148757e+02	1.810283e+02	5.339863e-01	0	1.498301e+02	1.716843e+02	2.990349e-01	0	1.953990e+02	8.335809e+01	4.403717e-01	0	1.021646e+02	8.039337e+01	5.098443e-01	0	2.474131e+02	2.573512e+02	4.798615e-01	0	2.012959e+02	1.857085e+02	4.059690e-01	0	2.582411e+02	1.764855e+02	8.034984e-01	0	9.829646e+01	4.019360e+02	4.655936e-01	0	1.110658e+02	9.676442e+01	8.184963e-01	0	6.987963e+01	3.151244e+02	9.029623e-01	0	2.221899e+01	2.067537e+02	7.529783e-01	0	7.032130e+01	2.143553e+02	5.857104e-01	0	2.225927e+02	3.146950e+02	7.215460e-02	0	3.308872e+02	2.573169e+01	2.834634e-01	0	3.261649e+02	1.290315e+02	3.327063e-01	0	2.118423e+02	1.056226e+02	
1	4.726513e-01	0	1.712677e+02	1.535036e+02	8.152365e-01	0	1.137692e+02	5.019864e+02	1.811928e-01	0	2.644001e+02	5.850876e+01	3.532987e-01	0	1.799699e+02	9.831918e+01	3.450216e-01	0	1.934964e+02	1.019277e+02	4.914286e-01	0	1.801252e+02	1.740536e+02	7.942586e-01	0	4.471461e+01	1.726194e+02	4.652045e-01	0	1.581829e+02	1.375991e+02	8.123611e-01	0	1.002718e+02	4.341152e+02	5.035813e-01	0	2.450980e+02	2.486345e+02	6.226240e-01	0	1.364444e+02	2.251165e+02	5.843578e-01	0	1.032615e+02	1.451770e+02	4.004737e-01	0	1.958892e+02	1.308507e+02	4.089033e-01	0	1.330470e+02	9.203798e+01	5.999584e-01	0	1.557465e+02	2.335792e+02	7.787964e-01	0	6.796252e+01	2.392771e+02	5.318425e-01	0	1.655941e+02	1.881203e+02	7.523376e-01	0	1.169239e+02	3.551860e+02	5.989968e-01	0	9.734032e+01	1.454017e+02	8.687022e-01	0	5.223257e+01	3.455852e+02	1.036474e+00	0	-1.160454e+01	3.297611e+02	8.851075e-01	0	3.208600e+01	2.471837e+02	9.650571e-01	0	1.523976e+01	4.208935e+02	1.675684e-01	0	3.132402e+02	6.305522e+01	2.867297e-01	0	3.477335e+02	1.397864e+02	3.373069e-01	0	2.098816e+02	1.068285e+02	
1.050000e+00	4.172493e-01	0	2.090128e+02	1.496531e+02	7.990627e-01	0	1.250437e+02	4.972585e+02	2.286318e-01	0	3.197923e+02	9.478572e+01	3.868724e-01	0	2.515385e+02	1.587162e+02	3.173001e-01	0	2.547709e+02	1.184105e+02	4.978639e-01	0	1.605174e+02	1.591517e+02	9.724899e-01	0	8.440106e+00	2.983596e+02	2.958322e-01	0	1.949476e+02	8.190059e+01	8.582469e-01	0	6.301689e+01	3.815368e+02	3.962544e-01	0	275	1.804899e+02	5.754549e-01	0	1.040914e+02	1.410920e+02	6.844633e-01	0	8.120268e+01	1.761451e+02	2.939391e-01	0	2.831440e+02	1.178752e+02	3.267697e-01	0	1.575568e+02	7.647426e+01	4.635949e-01	0	2.052563e+02	1.773953e+02	6.882631e-01	0	1.135508e+02	2.507011e+02	3.798436e-01	0	2.503980e+02	1.533679e+02	8.659301e-01	0	5.711998e+01	3.689262e+02	5.977022e-01	0	9.292855e+01	1.380659e+02	7.300443e-01	0	1.394875e+02	3.772176e+02	1.027778e+00	0	-8.173170e+00	3.024057e+02	9.791324e-01	0	5.125220e+00	2.404803e+02	7.440057e-01	0	1.132790e+02	3.292269e+02	1.487034e-01	0	4.029460e+02	7.038611e+01	3.156361e-01	0	2.737139e+02	1.262399e+02	3.618146e-01	0	2.373325e+02	1.345540e+02	
1.100000e+00	5.730540e-01	0	1.403854e+02	1.884276e+02	8.499999e-01	0	8.484760e+01	4.808026e+02	2.068665e-01	0	2.952825e+02	7.701611e+01	3.471930e-01	0	2.794797e+02	1.486403e+02	5.617321e-01	0	1.934964e+02	2.480061e+02	4.040892e-01	0	2.585566e+02	1.753281e+02	7.656211e-01	0	6.677345e+01	2.181219e+02	2.208377e-01	0	2.076927e+02	5.886626e+01	7.155003e-01	0	1.649777e+02	4.149093e+02	4.623748e-01	0	2.215686e+02	1.905560e+02	6.772656e-01	0	1.045816e+02	2.194670e+02	7.681749e-01	0	5.424190e+01	1.797358e+02	3.766677e-01	0	1.846146e+02	1.115591e+02	4.269764e-01	0	1.242235e+02	9.256248e+01	5.846952e-01	0	1.812366e+02	2.551576e+02	5.830860e-01	0	1.120802e+02	1.567526e+02	4.392765e-01	0	2.518686e+02	1.973164e+02	6.750157e-01	0	1.326102e+02	2.754409e+02	7.717385e-01	0	6.694816e+01	2.263477e+02	7.099151e-01	0	1.012522e+02	2.477911e+02	9.932376e-01	0	2.120947e+00	3.115160e+02	6.886048e-01	0	8.992915e+01	1.988651e+02	6.255556e-01	0	1.760241e+02	2.940700e+02	1.308615e-01	0	4.524558e+02	6.812386e+01	3.181833e-01	0	3.124393e+02	1.458060e+02	1.922691e-01	0	2.765482e+02	6.582848e+01	
1.150000e+00	3.417921e-01	0	2.158756e+02	1.120992e+02	8.106484e-01	0	8.337701e+01	3.569521e+02	2.457284e-01	0	2.384197e+02	7.767297e+01	4.175505e-01	0	2.226170e+02	1.595912e+02	4.461904e-01	0	2.126140e+02	1.712978e+02	4.943983e-01	0	2.105174e+02	2.058526e+02	9.131466e-01	0	2.608717e+01	2.742714e+02	1.618305e-01	0	2.733790e+02	5.278293e+01	9.707850e-01	0	1.399728e+01	4.651152e+02	3.669539e-01	0	2.926471e+02	1.696369e+02	6.444027e-01	0	9.722868e+01	1.761949e+02	7.844334e-01	0	5.424190e+01	1.973828e+02	3.564514e-01	0	1.802029e+02	9.981152e+01	5.981549e-01	0	7.030188e+01	1.046458e+02	3.897078e-01	0	2.062366e+02	1.316944e+02	7.364771e-01	0	8.070763e+01	2.255565e+02	4.023137e-01	0	2.572607e+02	1.731669e+02	7.369750e-01	0	1.213357e+02	3.399728e+02	6.135220e-01	0	7.528149e+01	1.195071e+02	7.708627e-01	0	9.880120e+01	3.323866e+02	9.811674e-01	0	4.571928e+00	2.381949e+02	9.253510e-01	0	2.620365e+01	3.248210e+02	5.760611e-01	0	2.235731e+02	3.037979e+02	1.068330e-01	0	3.387303e+02	4.051601e+01	3.622296e-01	0	3.055766e+02	1.735560e+02	3.021837e-01	0	2.049796e+02	8.876476e+01	
1.200000e+00	5.308784e-01	0	1.688167e+02	1.910403e+02	8.578943e-01	0	7.161230e+01	4.323247e+02	2.563074e-01	0	2.830276e+02	9.754306e+01	1.965070e-01	0	3.814405e+02	9.328732e+01	5.393831e-01	0	1.689866e+02	1.978836e+02	4.153495e-01	0	2.614978e+02	1.857742e+02	9.249985e-01	0	1.971461e+01	2.431415e+02	2.989581e-01	0	2.361241e+02	1.006947e+02	1.035360e+00	0	-1.541448e+01	4.513407e+02	4.577326e-01	0	2.671569e+02	2.255094e+02	7.473634e-01	0	6.830712e+01	2.020699e+02	6.545727e-01	0	1.022811e+02	1.938191e+02	2.623881e-01	0	2.581440e+02	9.182867e+01	3.613253e-01	0	1.634391e+02	9.246445e+01	4.174769e-01	0	2.640798e+02	1.892581e+02	6.417220e-01	0	1.316880e+02	2.358703e+02	4.680662e-01	0	2.126529e+02	1.871203e+02	5.656717e-01	0	1.767278e+02	2.301713e+02	5.367531e-01	0	1.394972e+02	1.616321e+02	6.971495e-01	0	1.247816e+02	2.872420e+02	9.374030e-01	0	2.221899e+01	3.327341e+02	7.574173e-01	0	7.522327e+01	2.348700e+02	4.417978e-01	0	2.667104e+02	2.110920e+02	2.377201e-01	0	3.343186e+02	1.042587e+02	2.609219e-01	0	2.982236e+02	1.052840e+02	2.819112e-01	0	2.319404e+02	9.105643e+01	
1.250000e+00	4.462093e-01	0	1.673462e+02	1.348369e+02	8.511616e-01	0	7.602407e+01	4.347585e+02	1.688622e-01	0	2.609688e+02	5.302101e+01	3.112471e-01	0	3.093817e+02	1.398094e+02	4.357301e-01	0	2.233984e+02	1.725086e+02	3.945338e-01	0	2.355174e+02	1.534678e+02	7.902677e-01	0	6.383226e+01	2.405189e+02	4.457381e-01	0	1.630848e+02	1.311530e+02	7.575582e-01	0	1.277228e+02	3.990956e+02	4.008105e-01	0	2.343137e+02	1.567374e+02	7.596695e-01	0	5.899340e+01	1.864743e+02	7.974355e-01	0	5.473209e+01	2.154637e+02	1.077553e-01	0	2.243205e+02	2.709093e+01	5.489118e-01	0	8.353718e+01	1.016532e+02	4.796301e-01	0	2.312366e+02	2.131331e+02	7.641261e-01	0	9.835469e+01	3.186251e+02	4.233700e-01	0	2.347117e+02	1.723287e+02	6.274253e-01	0	1.683945e+02	2.835807e+02	7.383997e-01	0	7.283051e+01	2.055732e+02	8.053763e-01	0	1.007620e+02	4.169651e+02	9.229274e-01	0	2.221899e+01	2.660674e+02	8.342680e-01	0	4.777228e+01	2.404779e+02	6.465839e-01	0	1.500437e+02	2.745087e+02	1.654587e-01	0	3.553970e+02	7.046210e+01	3.630606e-01	0	2.982236e+02	1.699899e+02	4.331900e-01	0	2.191953e+02	1.675221e+02	
1.300000e+00	3.571537e-01	0	2.173462e+02	1.207536e+02	7.896945e-01	0	1.078868e+02	4.051139e+02	1.754636e-01	0	3.609688e+02	7.681513e+01	1.674432e-01	0	3.299699e+02	6.636330e+01	4.528975e-01	0	2.263395e+02	1.873664e+02	5.866719e-01	0	1.374781e+02	1.951345e+02	0	0	2.069501e+01	9.400912e+01	2.656395e-01	0	2.219084e+02	8.027068e+01	6.562634e-01	0	2.027228e+02	3.870392e+02	4.618891e-01	0	1.892157e+02	1.624139e+02	8.932828e-01	0	2.369928e+01	1.983763e+02	7.378270e-01	0	8.022229e+01	2.257676e+02	2.728330e-01	0	2.458892e+02	9.225760e+01	6.410134e-01	0	6.343914e+01	1.132782e+02	5.315512e-01	0	1.890798e+02	2.145498e+02	7.980789e-01	0	7.629587e+01	3.015540e+02	4.709915e-01	0	2.577509e+02	2.294831e+02	3.706869e-01	0	2.360415e+02	1.390365e+02	6.006923e-01	0	8.459522e+01	1.272595e+02	8.220177e-01	0	5.615414e+01	2.593499e+02	1.046501e+00	0	-1.405552e+01	3.163174e+02	7.322548e-01	0	7.375268e+01	2.017058e+02	4.695560e-01	0	2.505339e+02	2.217759e+02	1.938923e-01	0	3.338284e+02	8.029543e+01	2.436340e-01	0	2.957727e+02	9.527171e+01	4.356674e-01	0	1.951757e+02	1.506765e+02	
1.350000e+00	3.316364e-01	0	2.144050e+02	1.063859e+02	7.395268e-01	0	1.446515e+02	4.106899e+02	1.637306e-01	0	2.987138e+02	5.848425e+01	2.307283e-01	0	2.868326e+02	8.602997e+01	5.893183e-01	0	1.787905e+02	2.565600e+02	4.120619e-01	0	2.399292e+02	1.681566e+02	8.040742e-01	0	5.991069e+01	2.458719e+02	4.601000e-01	0	1.625946e+02	1.385623e+02	7.132477e-01	0	1.424286e+02	3.542672e+02	4.365727e-01	0	2.504902e+02	1.940928e+02	8.181140e-01	0	3.987576e+01	1.793592e+02	7.979546e-01	0	4.394778e+01	1.735667e+02	3.473874e-01	0	1.650068e+02	8.783357e+01	6.087431e-01	0	7.128227e+01	1.109056e+02	6.336226e-01	0	1.273151e+02	2.201821e+02	7.242581e-01	0	1.135508e+02	2.982501e+02	4.240915e-01	0	2.381431e+02	1.753654e+02	7.570337e-01	0	1.198651e+02	3.734753e+02	5.321258e-01	0	1.027325e+02	1.168404e+02	8.005763e-01	0	6.448747e+01	2.588818e+02	9.738724e-01	0	9.964085e+00	3.713983e+02	8.601710e-01	0	3.502718e+01	2.154729e+02	6.228023e-01	0	1.760241e+02	2.906386e+02	1.884984e-01	0	3.671617e+02	8.528562e+01	3.556280e-01	0	3.349883e+02	1.848796e+02	5.159944e-01	0	1.353717e+02	1.443187e+02	
1.400000e+00	3.267173e-01	0	1.791109e+02	8.691534e+01	7.384343e-01	0	1.309260e+02	3.696212e+02	2.701856e-01	0	2.751844e+02	1.018764e+02	2.674043e-01	0	2.887934e+02	1.054123e+02	7.494262e-01	0	8.859444e+01	2.649718e+02	4.374952e-01	0	2.291449e+02	1.782203e+02	9.613130e-01	0	1.089109e+01	2.706268e+02	4.025621e-01	0	1.552417e+02	1.046040e+02	1.031558e+00	0	-1.443409e+01	4.718162e+02	4.858697e-01	0	2.181373e+02	2.061467e+02	6.642689e-01	0	1.129150e+02	2.234106e+02	7.130024e-01	0	8.512425e+01	2.114784e+02	2.997035e-01	0	1.949088e+02	8.341446e+01	5.934522e-01	0	1.104980e+02	1.612978e+02	4.388292e-01	0	2.459425e+02	1.923243e+02	8.213295e-01	0	5.129586e+01	2.358016e+02	4.793965e-01	0	2.160842e+02	1.989806e+02	6.579577e-01	0	1.772180e+02	3.408993e+02	6.942050e-01	0	7.675208e+01	1.742399e+02	7.888612e-01	0	8.556590e+01	3.196930e+02	9.775428e-01	0	6.042517e+00	2.630258e+02	8.296413e-01	0	4.875267e+01	2.374239e+02	5.155302e-01	0	2.137692e+02	2.274744e+02	1.424503e-01	0	3.681421e+02	6.115327e+01	3.049558e-01	0	2.786158e+02	1.222448e+02	3.193777e-01	0	2.652737e+02	1.244780e+02	
